種別,物件名,販売価格,所在地,沿線・駅,間取り,土地面積,建物面積,築年月,坪単価,URL,情報取得日
新築,◆見学予約クオカード２千円◆成約特典ＪＣＢ商品券8.7万円◆簡単予約可能◆,2799万円,愛知県一宮市木曽川町門間字南島海59,名鉄名古屋本線「石刀」徒歩15分,4LDK,161.42m2・162.07m2（48.82坪・49.02坪）（登記）,98.82m2・100.44m2（29.89坪・30.38坪）（実測）,,,https://suumo.jp/ikkodate/aichi/sc_ichinomiya/nc_78497108/,2026-02-01
新築,【ちょっと気になる…短時間見学OK！】見るだけ見学会♪うれしい特典あり,2799万円,愛知県一宮市木曽川町門間字南島海,名鉄名古屋本線「石刀」徒歩17分,4LDK,161.42m2～162.07m2,98.82m2～100.44m2,,,https://suumo.jp/ikkodate/aichi/sc_ichinomiya/nc_78990563/,2026-02-01
新築,◆今週の土日、オープンハウス開催中◆■並列3台駐車可能■南庭あり,2799万円,愛知県一宮市木曽川町門間字南島海59,名鉄名古屋本線「石刀」徒歩17分,4LDK,161.42m2（48.82坪）（登記）,100.44m2（30.38坪）（登記）,,,https://suumo.jp/ikkodate/aichi/sc_ichinomiya/nc_77262127/,2026-02-01
新築,石刀駅徒歩17分！【弊社独自の特典あり！】必ずベテラン営業が対応！,2799万円,愛知県一宮市木曽川町門間字南島海59,名鉄名古屋本線「石刀」徒歩17分,4LDK,161.42m2・162.07m2（登記）,98.82m2・100.44m2（登記）,,,https://suumo.jp/ikkodate/aichi/sc_ichinomiya/nc_77610500/,2026-02-01
新築,最新設備の快適生活◇簡単予約で即ご案内可能◇自己資金0円でOK◇,2799万円,愛知県一宮市木曽川町門間字島海南,名鉄名古屋本線「石刀」徒歩18分,4LDK,161.43m2・162.08m2（48.83坪・49.02坪）（登記）,98.82m2・100.44m2（29.89坪・30.38坪）（登記）,,,https://suumo.jp/ikkodate/aichi/sc_ichinomiya/nc_77225771/,2026-02-01
新築,☆諸費用を抑えたい方☆『物件概要』→『諸費用欄』をご覧ください,2799万円,愛知県一宮市木曽川町門間字南島海,名鉄名古屋本線「石刀」徒歩17分,4LDK,161.42m2（48.82坪）,100.44m2（30.38坪）,,,https://suumo.jp/ikkodate/aichi/sc_ichinomiya/nc_77833178/,2026-02-01
新築,＼＼冬の大感謝祭☆開催中／／※感謝祭詳細はスタッフにお尋ねください♪,2799万円,愛知県一宮市木曽川町門間字南島海,名鉄名古屋本線「石刀」徒歩17分,4LDK,162.07m2（49.02坪）（登記）,98.82m2（29.89坪）（登記）,,,https://suumo.jp/ikkodate/aichi/sc_ichinomiya/nc_20012678/,2026-02-01
新築,＼月々5.6万円～／□■ご成約で最大5万円分の金券■□年度内入居可能！,2799万円,愛知県一宮市木曽川町門間字南島海,名鉄名古屋本線「石刀」徒歩18分,4LDK,161.42m2（48.82坪）（登記）,100.44m2（30.38坪）,,,https://suumo.jp/ikkodate/aichi/sc_ichinomiya/nc_78384726/,2026-02-01
新築,☆諸費用を抑えたい方☆『物件概要』→『諸費用欄』をご覧ください,2799万円,愛知県一宮市木曽川町門間字南島海,名鉄名古屋本線「石刀」徒歩17分,4LDK,162.07m2（49.02坪）,98.82m2（29.89坪）,,,https://suumo.jp/ikkodate/aichi/sc_ichinomiya/nc_77833525/,2026-02-01
新築,お引越し代サービスor現金7.9万円プレゼント！物件見学で2万円贈呈！,2799万円,愛知県一宮市木曽川町門間字南島海59番,名鉄名古屋本線「石刀」徒歩17分,4LDK,161.64m2（48.89坪）,98.82m2（29.89坪）,,,https://suumo.jp/ikkodate/aichi/sc_ichinomiya/nc_78443981/,2026-02-01
新築,【家電無料選べるプレゼント!】【動画】【本日見学可能!】お問合せ下さい！,2799万円,愛知県一宮市木曽川町門間字南島海,名鉄名古屋本線「石刀」徒歩17分,4LDK,162.07m2（登記）,98.82m2（登記）,,,https://suumo.jp/ikkodate/aichi/sc_ichinomiya/nc_78361686/,2026-02-01
新築,＼月々5.6万円～／□■ご成約で最大5万円分の金券■□年度内入居可能！,2799万円,愛知県一宮市木曽川町門間字南島海,名鉄名古屋本線「石刀」徒歩18分,4LDK,162.07m2（49.02坪）（登記）,98.82m2（29.89坪）,,,https://suumo.jp/ikkodate/aichi/sc_ichinomiya/nc_78377031/,2026-02-01
新築,＼今日見学したい／などお気軽に■南東角地■敷地57坪■駐車4台,2840万円,愛知県一宮市西大海道字柏木28,名鉄犬山線「布袋」徒歩48分,4LDK,190.34m2（57.57坪）（登記）,101.85m2（30.80坪）（登記）,,,https://suumo.jp/ikkodate/aichi/sc_ichinomiya/nc_78932936/,2026-02-01
新築,＼月々5.7万円～／□■来店相談特典有■□住宅ローン相談もお任せください！,2840万円,愛知県一宮市西大海道字柏木,名鉄犬山線「布袋」車4.1km,4LDK,190.34m2（57.57坪）,101.85m2（30.80坪）,,,https://suumo.jp/ikkodate/aichi/sc_ichinomiya/nc_78965898/,2026-02-01
新築,□駐車4台□敷地59坪□LDK22帖＼今日見学したい／などお気軽に,2880万円,愛知県一宮市大毛向野83,ＪＲ東海道本線「木曽川」徒歩40分,4LDK,196.16m2（59.33坪）（登記）,112.62m2（34.06坪）（登記）,,,https://suumo.jp/ikkodate/aichi/sc_ichinomiya/nc_78928097/,2026-02-01
新築,＼月々5.7万円～／□■来店相談特典有■□住宅ローン相談もお任せください！,2880万円,愛知県一宮市千秋町佐野字農中,名鉄犬山線「石仏」徒歩23分,4LDK,141.65m2（42.84坪）,99.64m2（30.14坪）,,,https://suumo.jp/ikkodate/aichi/sc_ichinomiya/nc_79100782/,2026-02-01
新築,総額を抑える方法でご提案！【弊社独自の特典あり！】必ずベテラン営業が対応！,2880万円・3080万円,愛知県一宮市西五城字杁先南55番1,一宮市バス「冨田保育園東バス」徒歩6分,4LDK,177.11m2～183.47m2（登記）,112.63m2・120.08m2（登記）,,,https://suumo.jp/ikkodate/aichi/sc_ichinomiya/nc_79233539/,2026-02-01
新築,定休日なし　地元なので今すぐご案内可能です　現地集合OK,2880万円,愛知県一宮市千秋町佐野字農中86-12,名鉄犬山線「石仏」徒歩22分,3LDK+S（納戸）,141.65m2（42.84坪）（登記）,99.64m2（30.14坪）,,,https://suumo.jp/ikkodate/aichi/sc_ichinomiya/nc_79078922/,2026-02-01
新築,●LDK約22帖●インナーバルコニー●パントリー,2880万円,愛知県一宮市大毛字向野,ＪＲ東海道本線「木曽川」車4.3km,4LDK,196.16m2（59.33坪）,112.62m2（34.06坪）,,,https://suumo.jp/ikkodate/aichi/sc_ichinomiya/nc_78861355/,2026-02-01
新築,◆見学予約クオカード２千円◆成約特典ＪＣＢ商品券9.0万円◆簡単予約可能◆,2880万円・3080万円,愛知県一宮市西五城字杁先南55-1他,名鉄名古屋本線「名鉄一宮」バス17分停歩11分,4LDK,182.69m2～194.99m2（55.26坪～58.98坪）,112.63m2・120.08m2（34.07坪・36.32坪）,,,https://suumo.jp/ikkodate/aichi/sc_ichinomiya/nc_79196793/,2026-02-01
新築,◆見学予約クオカード２千円◆成約特典ＪＣＢ商品券9.0万円◆簡単予約可能◆,2880万円,愛知県一宮市千秋町佐野字農中86-12,名鉄犬山線「石仏」徒歩21分,3LDK+S（納戸）,141.65m2（42.84坪）,99.64m2（30.14坪）,,,https://suumo.jp/ikkodate/aichi/sc_ichinomiya/nc_79071717/,2026-02-01
新築,☆諸費用を抑えたい方☆『物件概要』→『諸費用欄』をご覧ください,2880万円,愛知県一宮市萩原町萩原字古井溝,名鉄尾西線「萩原」徒歩7分,3LDK,160.84m2（48.65坪）,119.24m2（36.06坪）,,,https://suumo.jp/ikkodate/aichi/sc_ichinomiya/nc_77816435/,2026-02-01
新築,同社完成物件ご案内できます◇簡単予約で即ご案内可能◇自己資金0円～OK◇,2880万円,愛知県一宮市大毛字向野,名鉄名古屋本線「新木曽川」徒歩42分,4LDK,196.16m2（登記）,112.62m2（登記）,,,https://suumo.jp/ikkodate/aichi/sc_ichinomiya/nc_78959082/,2026-02-01
新築,●LDK約16帖●全居室収納●限定1棟,2880万円,愛知県一宮市千秋町佐野字農中,名鉄犬山線「石仏」徒歩23分,3LDK+S（納戸）,141.65m2（42.84坪）,99.64m2（30.14坪）,,,https://suumo.jp/ikkodate/aichi/sc_ichinomiya/nc_79180374/,2026-02-01
新築,お引越し代サービスor現金8.2万円プレゼント！物件見学で2万円贈呈！,2880万円,愛知県一宮市西五城字杁先南55-1,名鉄尾西線「二子」バス19分停歩6分,4LDK,182.69m2（55.26坪）,112.63m2（34.07坪）,,,https://suumo.jp/ikkodate/aichi/sc_ichinomiya/nc_79199295/,2026-02-01
新築,＼月々5.8万円～／□■来店相談特典有■□住宅ローン相談もお任せください！,2880万円,愛知県一宮市大毛字向野,ＪＲ東海道本線「木曽川」車4km,4LDK,196.16m2（59.33坪）,112.62m2（34.06坪）,,,https://suumo.jp/ikkodate/aichi/sc_ichinomiya/nc_78923712/,2026-02-01
新築,□駐車3台□小中学校近く□限定1邸＼今日見学したい／などお気軽に,2880万円,愛知県一宮市千秋町佐野字農中86-12,名鉄犬山線「石仏」徒歩21分,3LDK+S（納戸）,141.65m2（42.84坪）（登記）,99.64m2（30.14坪）（登記）,,,https://suumo.jp/ikkodate/aichi/sc_ichinomiya/nc_79072241/,2026-02-01
新築,＼＼冬の大感謝祭☆開催中／／※感謝祭詳細はスタッフにお尋ねください♪,2880万円,愛知県一宮市大毛字向野,ＪＲ東海道本線「木曽川」車4km,4LDK,196.16m2（59.33坪）（登記）,112.62m2（34.06坪）（登記）,,,https://suumo.jp/ikkodate/aichi/sc_ichinomiya/nc_20012788/,2026-02-01
中古,【南向きで日当たり良好◎】七郷小学校まで徒歩約7分で通学も安心です♪,690万円,岐阜県岐阜市西改田上の町,樽見鉄道「北方真桑」車3.8km,5DK,189.54m2（57.33坪）（登記）,100.79m2（30.48坪）,1980年7月,,https://suumo.jp/chukoikkodate/gifu/sc_gifu/nc_78239567/,2026-02-01
中古,【南向きバルコニー◎】作業しやすいL字キッチンです♪,1350万円,岐阜県岐阜市小野３,樽見鉄道「モレラ岐阜」車6km,4LDK,150.62m2（45.56坪）（登記）,106.82m2（32.31坪）,1993年11月,,https://suumo.jp/chukoikkodate/gifu/sc_gifu/nc_78941912/,2026-02-01
中古,【パナホーム愛岐】　買取再販物件＼リノベーション済み／　◆7月末完成,1680万円,岐阜県各務原市緑苑南４,ＪＲ高山本線「鵜沼」徒歩22分,6DK+2S（納戸）,241.61m2（登記）,133.04m2（登記）,1987年8月,,https://suumo.jp/chukoikkodate/gifu/sc_kakamigahara/nc_77448016/,2026-02-01
中古,☆とにかく便利な人気エリアの軽量鉄骨戸建物件。是非一度ご覧ください☆,2350万円,岐阜県岐阜市祈年町１,名鉄名古屋本線「加納」徒歩6分,4LDK+S（納戸）,149.99m2（45.37坪）（登記）,119.07m2（36.01坪）,2011年3月,,https://suumo.jp/chukoikkodate/gifu/sc_gifu/nc_78666972/,2026-02-01
中古,フルリノベーションモデルハウスお譲りします！【照明器具・エアコン２台付】,2480万円,岐阜県岐阜市萱場町３-9,ＪＲ東海道本線「西岐阜」徒歩51分,3LDK,184.24m2（55.73坪）（登記）,92.74m2（28.05坪）（実測）,1984年5月,,https://suumo.jp/chukoikkodate/gifu/sc_gifu/nc_78515575/,2026-02-01
中古,◆オール電化◆庭付き◆和室有◆駐車3台可能(車種による)■収納豊富,2690万円,岐阜県岐阜市清本町１０,ＪＲ東海道本線「西岐阜」徒歩19分,4LDK,187.41m2（56.69坪）（登記）,124.18m2（37.56坪）（登記）,2012年3月,,https://suumo.jp/chukoikkodate/gifu/sc_gifu/nc_78925062/,2026-02-01
中古,◆オール電化◆LDK20帖超え◆和室あり◆駐車並列3台可能◆周辺環境充実◆,2870万円,岐阜県岐阜市東鶉２,名鉄竹鼻線「柳津」徒歩30分,4LDK,182.23m2（55.12坪）（登記）,132.17m2（39.98坪）（登記）,2015年8月,,https://suumo.jp/chukoikkodate/gifu/sc_gifu/nc_77948981/,2026-02-01
中古,【全室2面採光◎】光熱費を抑えられるオール電化住宅です♪,2980万円,岐阜県岐阜市六条江東１,名鉄名古屋本線「岐南」車3.3km,4LDK,173.43m2（52.46坪）（登記）,108.48m2（32.81坪）,2022年3月,,https://suumo.jp/chukoikkodate/gifu/sc_gifu/nc_78917499/,2026-02-01
中古,◆平屋建て◆「柳津」駅徒歩約7分◆太陽光パネル◆カーポート付駐車3台可◆,2980万円,岐阜県岐阜市柳津町梅松４,名鉄竹鼻線「柳津」徒歩7分,3LDK,211.78m2（64.06坪）（登記）,96.05m2（29.05坪）（登記）,2019年4月,,https://suumo.jp/chukoikkodate/gifu/sc_gifu/nc_78975910/,2026-02-01
中古,【全居室6帖以上◎】5LDKでプライベートもしっかり確保出来ます♪,3090万円,岐阜県岐阜市六条片田２,ＪＲ東海道本線「岐阜」車3km,5LDK,265.09m2（80.18坪）（登記）,134.15m2（40.58坪）,2017年8月,,https://suumo.jp/chukoikkodate/gifu/sc_gifu/nc_78536479/,2026-02-01
中古,【ゆとりのある20帖のLDK】エアコン、浴室暖房乾燥機など嬉しい設備が…,3380万円,岐阜県岐阜市北一色３,名鉄各務原線「細畑」徒歩18分,5LDK,156.84m2（47.44坪）（登記）,135.55m2（41.00坪）,2024年12月,,https://suumo.jp/chukoikkodate/gifu/sc_gifu/nc_78683123/,2026-02-01
中古,【令和2年完成の築浅物件です！】お料理好きに嬉しいアイランドキッチン♪,3480万円,岐阜県岐阜市六条南３,ＪＲ東海道本線「西岐阜」車2.8km,2LDK+S（納戸）,214.88m2（65.00坪）（登記）,113m2（34.18坪）,2020年1月,,https://suumo.jp/chukoikkodate/gifu/sc_gifu/nc_78180621/,2026-02-01
中古,☆積水ハウス施工の木造［グラヴィス・ベルサ］！！,4880万円,岐阜県岐阜市長良友瀬,ＪＲ東海道本線「岐阜」バス29分停歩6分,2LDK+S（納戸）,198.35m2（60.00坪）（登記）,107m2（32.36坪）,2021年1月,,https://suumo.jp/chukoikkodate/gifu/sc_gifu/nc_20081193/,2026-02-01
中古,積水ハウス株式会施工物件！令和７年１１月、内装・外構リフォーム実施,4980万円,岐阜県各務原市那加西野町,名鉄各務原線「新那加」徒歩5分,3LDK+S（納戸）,334.09m2（101.06坪）（登記）,139.25m2（42.12坪）,2008年3月,,https://suumo.jp/chukoikkodate/gifu/sc_kakamigahara/nc_20081214/,2026-02-01
中古,☆土地面積　約８８坪！☆建物面積　約５０坪！,6880万円,岐阜県岐阜市加納寿町３,ＪＲ東海道本線「岐阜」徒歩15分,4LDK+S（納戸）,293.24m2（88.70坪）（登記）,167.47m2（50.65坪）,2010年12月,,https://suumo.jp/chukoikkodate/gifu/sc_gifu/nc_77416377/,2026-02-01
中古,◆4階建て◆バリアフリー◆エレベーター有◆小学校徒歩約3分◆閑静な住宅街◆,450万円,岐阜県岐阜市千手堂南町４,名鉄各務原線「名鉄岐阜」徒歩17分,5LDK,61.26m2（登記）,178.52m2（登記）,1984年1月,,https://suumo.jp/chukoikkodate/gifu/sc_gifu/nc_78975911/,2026-02-01
中古,■内覧可■8LDKの中古戸建！駐車スペースあり！,480万円,岐阜県岐阜市北一色１,名鉄各務原線「田神」徒歩29分,8LDK,131.46m2（39.76坪）（登記）,152.95m2（46.26坪）（登記）,1989年1月,,https://suumo.jp/chukoikkodate/gifu/sc_gifu/nc_78981483/,2026-02-01
中古,【藍川東中学校まで徒歩約8分】お子様の通学も安心です♪,598万円,岐阜県岐阜市大洞柏台５,長良川鉄道「せきてらす前」車7.8km,5DK,201.9m2（61.07坪）（登記）,106.6m2（32.24坪）,1974年2月,,https://suumo.jp/chukoikkodate/gifu/sc_gifu/nc_20036909/,2026-02-01
中古,【南向きで陽当たり良好◎】お車2台分のカーポートあり♪,640万円,岐阜県岐阜市御望,ＪＲ東海道本線「西岐阜」車10.2km,8DK,264m2（79.85坪）（登記）,187.6m2（56.74坪）,1971年7月,,https://suumo.jp/chukoikkodate/gifu/sc_gifu/nc_79096616/,2026-02-01
中古,【岩野田北小学校まで徒歩約8分！】お子様の通学も安心の距離です♪,680万円,岐阜県岐阜市粟野西４,名鉄各務原線「田神」車11.9km,4LDK,362.46m2（109.64坪）（登記）,83.63m2（25.29坪）,1980年7月,,https://suumo.jp/chukoikkodate/gifu/sc_gifu/nc_78968594/,2026-02-01
中古,◆2025年外壁塗装済み◆セキスイハイムの住宅です◆広いバルコニーで開放的,850万円,岐阜県各務原市緑苑北２,ＪＲ高山本線「鵜沼」徒歩31分,4LDK+S（納戸）,225m2（68.06坪）（登記）,114.07m2（34.50坪）（登記）,1979年10月,,https://suumo.jp/chukoikkodate/gifu/sc_kakamigahara/nc_78717971/,2026-02-01
中古,◇広々５LDK◆周辺環境充実◇カーポート付き駐車スペース,850万円,岐阜県岐阜市茜部野瀬２,名鉄名古屋本線「笠松」徒歩24分,5LDK,110.78m2（登記）,89.42m2（登記）,1979年8月,,https://suumo.jp/chukoikkodate/gifu/sc_gifu/nc_76268734/,2026-02-01
中古,【内覧可能】二十軒駅歩5分！スーパー歩10分！和テイストな戸建登場！,980万円,岐阜県各務原市鵜沼三ツ池町４,名鉄各務原線「二十軒」徒歩5分,4LDK,169m2（51.12坪）（登記）,102.1m2（30.88坪）（登記）,1983年10月,,https://suumo.jp/chukoikkodate/gifu/sc_kakamigahara/nc_78350685/,2026-02-01
中古,◆内覧予約受付中◆部屋数豊富！多目的に使える８ＤＫ！徒歩圏内に生活施設充…,980万円,岐阜県岐阜市千手堂中町２,ＪＲ東海道本線「岐阜」徒歩18分,8DK+S（納戸）,123.49m2（37.35坪）（登記）,125.66m2（38.01坪）（登記）,1982年8月,,https://suumo.jp/chukoikkodate/gifu/sc_gifu/nc_78800181/,2026-02-01
