種別,物件名,販売価格,所在地,沿線・駅,間取り,土地面積（m2）,建物面積（m2）,坪単価（万円／坪）,URL,情報取得日,築年月（年数換算）,沿線,駅,徒歩
建物,■三里小・陽南中■〇並列駐車3台〇玄関、キッチン洗面に収納多数！,3110.0,岐阜県岐阜市六条江東２,ＪＲ東海道本線「岐阜」バス10分停歩12分,4LDK,168.44,115.92,,https://suumo.jp/ikkodate/gifu/sc_gifu/nc_78142755/,2026-02-01,0.0,ＪＲ東海道本線,岐阜,
建物,■三里小・陽南中■〇並列駐車3台〇玄関、キッチン洗面に収納多数！,3130.0,岐阜県岐阜市六条江東２,ＪＲ東海道本線「岐阜」バス10分停歩12分,4LDK+S,169.52,115.93,,https://suumo.jp/ikkodate/gifu/sc_gifu/nc_78142755/,2026-02-01,0.0,ＪＲ東海道本線,岐阜,
建物,■内覧可■並列駐車3台可！18帖以上の広々LDK！南向きバルコニーつき♪,3110.0,岐阜県岐阜市六条江東２,ＪＲ東海道本線「岐阜」バス10分停歩12分,4LDK,169.52,115.92,,https://suumo.jp/ikkodate/gifu/sc_gifu/nc_78500107/,2026-02-01,0.0,ＪＲ東海道本線,岐阜,
建物,【納戸やwic付きでスッキリ収納◎】光熱費を抑えられるオール電化住宅◎,3110.0,岐阜県岐阜市六条江東２,ＪＲ東海道本線「西岐阜」徒歩39分,4LDK,168.44,115.92,,https://suumo.jp/ikkodate/gifu/sc_gifu/nc_78962630/,2026-02-01,0.0,ＪＲ東海道本線,西岐阜,39.0
建物,【納戸やwic付きでスッキリ収納◎】光熱費を抑えられるオール電化住宅◎,3130.0,岐阜県岐阜市六条江東２,ＪＲ東海道本線「西岐阜」徒歩39分,4LDK+S,169.52,115.93,,https://suumo.jp/ikkodate/gifu/sc_gifu/nc_78962630/,2026-02-01,0.0,ＪＲ東海道本線,西岐阜,39.0
建物,＼即日内覧可能／■月々7万円台～■長期優良住宅■リビングに床暖房つき,3120.0,岐阜県瑞穂市別府,ＪＲ東海道本線「穂積」徒歩21分,4LDK4LDK,187.18,117.58,,https://suumo.jp/ikkodate/gifu/sc_mizuho/nc_76353946/,2026-02-01,0.0,ＪＲ東海道本線,穂積,21.0
建物,＼即日内覧可能／■月々7万円台～■長期優良住宅■リビングに床暖房つき,3130.0,岐阜県瑞穂市別府,ＪＲ東海道本線「穂積」徒歩21分,4LDK4LDK,187.18,117.58,,https://suumo.jp/ikkodate/gifu/sc_mizuho/nc_76353946/,2026-02-01,0.0,ＪＲ東海道本線,穂積,21.0
建物,家を売るのも買うのも、ハウスドゥ岐阜東にお任せください♪,3130.0,岐阜県岐阜市六条江東２,ＪＲ東海道本線「岐阜」バス10分停歩12分,4LDK+S,168.44,115.93,,https://suumo.jp/ikkodate/gifu/sc_gifu/nc_78500105/,2026-02-01,0.0,ＪＲ東海道本線,岐阜,
建物,【ご案内可能です♪】■月々7万円台～■おしゃれなデザイナーズ住宅♪,3150.0,岐阜県瑞穂市別府,樽見鉄道「横屋」徒歩34分,4LDK,217.61,127.52,,https://suumo.jp/ikkodate/gifu/sc_mizuho/nc_75147499/,2026-02-01,0.0,樽見鉄道,横屋,34.0
建物,【Ｒ8.3月完成】1階洋室付きで利用用途多！鵜沼駅歩9分！2路線利用◎,3190.0,岐阜県各務原市鵜沼東町５,ＪＲ高山本線「鵜沼」徒歩9分,4LDK,187.45,97.31,,https://suumo.jp/ikkodate/gifu/sc_kakamigahara/nc_20045351/,2026-02-01,0.0,ＪＲ高山本線,鵜沼,9.0
建物,【5月完成予定！】小中学校歩15分圏内！リビング20畳の広々空間！,3199.0,岐阜県各務原市那加織田町１,名鉄各務原線「各務原市役所前」徒歩6分,4LDK,113.89,105.58,,https://suumo.jp/ikkodate/gifu/sc_kakamigahara/nc_20103796/,2026-02-01,0.0,名鉄各務原線,各務原市役所前,6.0
建物,■三里小・陽南中■〇リビング20帖〇洗面脱衣1.5坪の収納付き！,3250.0,岐阜県岐阜市六条大溝２,ＪＲ東海道本線「西岐阜」徒歩36分,4LDK+S,193.12,121.33,,https://suumo.jp/ikkodate/gifu/sc_gifu/nc_78142454/,2026-02-01,0.0,ＪＲ東海道本線,西岐阜,36.0
建物,■当社限定特典有、即日案内可能！■頭金０円、他借入もおまとめローン可能！,3280.0,岐阜県岐阜市敷島町８,ＪＲ東海道本線「西岐阜」徒歩14分,4LDK,184.52,111.79,,https://suumo.jp/ikkodate/gifu/sc_gifu/nc_78416845/,2026-02-01,0.0,ＪＲ東海道本線,西岐阜,14.0
建物,◆ご見学キャンペーン実施中◆長期優良住宅！,3280.0,岐阜県岐阜市敷島町８-37番,ＪＲ東海道本線「西岐阜」徒歩15分,4LDK,184.52,111.79,,https://suumo.jp/ikkodate/gifu/sc_gifu/nc_78303558/,2026-02-01,0.0,ＪＲ東海道本線,西岐阜,15.0
建物,【ご内覧可】並列駐車3台！18帖広々LDK！日当たり等現地でご体感ください,3280.0,岐阜県岐阜市敷島町８,ＪＲ東海道本線「西岐阜」徒歩16分,4LDK,186.23,111.79,,https://suumo.jp/ikkodate/gifu/sc_gifu/nc_78500116/,2026-02-01,0.0,ＪＲ東海道本線,西岐阜,16.0
建物,【各種生活施設が徒歩圏内で便利な住環境】 全居室収納つき♪,3280.0,岐阜県岐阜市敷島町８,ＪＲ東海道本線「西岐阜」徒歩14分,4LDK,185.91,111.86,,https://suumo.jp/ikkodate/gifu/sc_gifu/nc_78926622/,2026-02-01,0.0,ＪＲ東海道本線,西岐阜,14.0
建物,家を売るのも買うのも、ハウスドゥ岐阜東にお任せください♪,3280.0,岐阜県羽島市正木町新井,名鉄竹鼻線「不破一色」徒歩27分,4LDK,217.96,113.85,,https://suumo.jp/ikkodate/gifu/sc_hashima/nc_20095002/,2026-02-01,0.0,名鉄竹鼻線,不破一色,27.0
建物,■長森南小・長森南中■〇収納豊富〇動線良好な間取〇18帖の広々LDK,3280.0,岐阜県岐阜市蔵前６,名鉄各務原線「手力」徒歩7分,3LDK+S,185.19,106.0,,https://suumo.jp/ikkodate/gifu/sc_gifu/nc_77533758/,2026-02-01,0.0,名鉄各務原線,手力,7.0
建物,■長森南小・長森南中■〇収納豊富〇動線良好な間取〇18帖の広々LDK,3380.0,岐阜県岐阜市蔵前６,名鉄各務原線「手力」徒歩7分,4LDK,209.5,106.41,,https://suumo.jp/ikkodate/gifu/sc_gifu/nc_77533758/,2026-02-01,0.0,名鉄各務原線,手力,7.0
建物,◆駐車最大4台駐車可能！通路スペースは広さと奥行でプライベート空間を確保！,3280.0,岐阜県岐阜市蔵前６,名鉄各務原線「手力」徒歩6分,3LDK+S,209.5,106.0,,https://suumo.jp/ikkodate/gifu/sc_gifu/nc_78484292/,2026-02-01,0.0,名鉄各務原線,手力,6.0
建物,■厚見小・厚見中■〇食洗器付き〇オール電化,3340.0,岐阜県岐阜市上川手,名鉄名古屋本線「茶所」徒歩6分,5LDK,142.02,120.49,,https://suumo.jp/ikkodate/gifu/sc_gifu/nc_75120760/,2026-02-01,0.0,名鉄名古屋本線,茶所,6.0
建物,■華陽小・梅林中■〇オール電化〇収納充実,3360.0,岐阜県岐阜市祈年町１１,名鉄名古屋本線「茶所」徒歩6分,5LDK,109.88,122.28,,https://suumo.jp/ikkodate/gifu/sc_gifu/nc_75645739/,2026-02-01,0.0,名鉄名古屋本線,茶所,6.0
建物,■当社限定特典有、即日案内可能！■頭金０円、他借入もおまとめローン可能！,3380.0,岐阜県岐阜市八ツ梅町１,ＪＲ東海道本線「岐阜」徒歩20分,3LDK,127.85,100.44,,https://suumo.jp/ikkodate/gifu/sc_gifu/nc_79037890/,2026-02-01,0.0,ＪＲ東海道本線,岐阜,20.0
建物,【LDK20帖の広々空間◎】家族が自然と集まる住まい♪,3380.0,岐阜県岐阜市八ツ梅町１,名鉄名古屋本線「名鉄岐阜」徒歩23分,3LDK+S,127.85,100.44,,https://suumo.jp/ikkodate/gifu/sc_gifu/nc_78960955/,2026-02-01,0.0,名鉄名古屋本線,名鉄岐阜,23.0
建物,【LDK20帖の広々空間◎】家族が自然と集まる住まい♪,3380.0,岐阜県岐阜市八ツ梅町１,名鉄名古屋本線「名鉄岐阜」徒歩23分,4LDK,138.09,101.65,,https://suumo.jp/ikkodate/gifu/sc_gifu/nc_78960955/,2026-02-01,0.0,名鉄名古屋本線,名鉄岐阜,23.0
建物,【1月下旬より内覧可！】◆4LDKで子供部屋も安心確保◎◆ＷＩＣあり！,3380.0,岐阜県各務原市鵜沼西町１,名鉄各務原線「鵜沼宿」徒歩12分,4LDK,152.46,115.1,,https://suumo.jp/ikkodate/gifu/sc_kakamigahara/nc_78796824/,2026-02-01,0.0,名鉄各務原線,鵜沼宿,12.0
建物,◆小学校徒歩９分・中学校徒歩２分◆公共施設も充実！子育て環境良好です♪,3380.0,岐阜県岐阜市八ツ梅町１,ＪＲ東海道本線「岐阜」徒歩20分,3LDK,127.85,100.44,,https://suumo.jp/ikkodate/gifu/sc_gifu/nc_78824059/,2026-02-01,0.0,ＪＲ東海道本線,岐阜,20.0
建物,◆全５棟の新しい街並み◆吉良駅徒歩５分！岐阜羽島ＩＣへのアクセスも便利！,3380.0,岐阜県羽島市江吉良町,名鉄竹鼻線「江吉良」徒歩5分,4LDK,206.52,113.44,,https://suumo.jp/ikkodate/gifu/sc_hashima/nc_20041088/,2026-02-01,0.0,名鉄竹鼻線,江吉良,5.0
建物,【R8.3月完成】LDK17帖ゆとりある空間！各居室・廊下に物入あり！,3390.0,岐阜県各務原市鵜沼東町５,ＪＲ高山本線「鵜沼」徒歩9分,4LDK,174.68,100.42,,https://suumo.jp/ikkodate/gifu/sc_kakamigahara/nc_20045350/,2026-02-01,0.0,ＪＲ高山本線,鵜沼,9.0
建物,◆即日案内可能◆長期優良住宅！収納豊富♪こだわりの詰まった全３棟！,3450.0,岐阜県岐阜市旦島５,ＪＲ東海道本線「岐阜」バス24分停歩3分,3LDK,231.18,95.64,,https://suumo.jp/ikkodate/gifu/sc_gifu/nc_78163125/,2026-02-01,0.0,ＪＲ東海道本線,岐阜,
建物,◆即日案内可能◆長期優良住宅！収納豊富♪こだわりの詰まった全３棟！,3580.0,岐阜県岐阜市旦島５,ＪＲ東海道本線「岐阜」バス24分停歩3分,4LDK,231.18,95.64,,https://suumo.jp/ikkodate/gifu/sc_gifu/nc_78163125/,2026-02-01,0.0,ＪＲ東海道本線,岐阜,
建物,【内覧可】シックで落ち着いた雰囲気の内外装♪収納充実！並列駐車可！,3520.0,岐阜県岐阜市旦島５,ＪＲ東海道本線「西岐阜」徒歩55分,4LDK,231.18,130.83,,https://suumo.jp/ikkodate/gifu/sc_gifu/nc_78638133/,2026-02-01,0.0,ＪＲ東海道本線,西岐阜,55.0
建物,■茜部小・加納中■○食洗器付き○オール電化〇並列駐車可,3530.0,岐阜県岐阜市茜部新所３,名鉄名古屋本線「笠松」徒歩20分,5LDK,173.73,130.84,,https://suumo.jp/ikkodate/gifu/sc_gifu/nc_75427168/,2026-02-01,0.0,名鉄名古屋本線,笠松,20.0
建物,エコキュート設備充実！WIC複数あり！SICで玄関収納もたっぷり！,3580.0,岐阜県各務原市鵜沼朝日町４,名鉄各務原線「名電各務原」徒歩16分,4LDK,148.92,113.44,,https://suumo.jp/ikkodate/gifu/sc_kakamigahara/nc_78245669/,2026-02-01,0.0,名鉄各務原線,名電各務原,16.0
建物,◆内覧可◆吹抜あり、26帖超の広々LDK！小学校やスーパー近くの便利な立地,3645.0,岐阜県羽島市福寿町間島,名鉄竹鼻線「竹鼻」徒歩12分,3LDK,207.74,130.0,,https://suumo.jp/ikkodate/gifu/sc_hashima/nc_79031330/,2026-02-01,0.0,名鉄竹鼻線,竹鼻,12.0
建物,◆内覧予約受付中◆吹抜けのある家！ＬＤＫ２６帖超！小学校やスーパー近く♪,3645.0,岐阜県羽島市福寿町間島,名鉄竹鼻線「竹鼻」徒歩12分,3LDK,207.74,130.0,,https://suumo.jp/ikkodate/gifu/sc_hashima/nc_79031344/,2026-02-01,0.0,名鉄竹鼻線,竹鼻,12.0
建物,◆小中学校徒歩１０分圏内◆公園も多数♪子育て家族も住みやすい住環境です♪,3680.0,岐阜県岐阜市上土居３,ＪＲ東海道本線「岐阜」バス20分停歩6分,4LDK,184.43,113.44,,https://suumo.jp/ikkodate/gifu/sc_gifu/nc_20057459/,2026-02-01,0.0,ＪＲ東海道本線,岐阜,
建物,【ウォークスルークローゼットあり！】スムーズな家事動線・片付けやすさ◎,3680.0,岐阜県岐阜市上土居３,名鉄名古屋本線「名鉄岐阜」徒歩74分,4LDK,184.43,113.44,,https://suumo.jp/ikkodate/gifu/sc_gifu/nc_79037267/,2026-02-01,0.0,名鉄名古屋本線,名鉄岐阜,74.0
建物,【ウォークスルークローゼットあり！】スムーズな家事動線・片付けやすさ◎,3680.0,岐阜県岐阜市上土居３,名鉄名古屋本線「名鉄岐阜」徒歩74分,4LDK,208.68,117.17,,https://suumo.jp/ikkodate/gifu/sc_gifu/nc_79037267/,2026-02-01,0.0,名鉄名古屋本線,名鉄岐阜,74.0
建物,【1月下旬より内覧可！】◆4LDKで子供部屋も安心確保◎◆ＣＬ複数あり！,3680.0,岐阜県各務原市鵜沼西町１,名鉄各務原線「鵜沼宿」徒歩12分,4LDK,167.22,115.09,,https://suumo.jp/ikkodate/gifu/sc_kakamigahara/nc_78796823/,2026-02-01,0.0,名鉄各務原線,鵜沼宿,12.0
建物,■市橋小・精華中■〇充実の設備〇収納充実,3790.0,岐阜県岐阜市今嶺３,ＪＲ東海道本線「西岐阜」徒歩13分,5LDK,146.27,132.17,,https://suumo.jp/ikkodate/gifu/sc_gifu/nc_78142761/,2026-02-01,0.0,ＪＲ東海道本線,西岐阜,13.0
建物,R3築！美邸◎全館空調・衣類乾燥機乾太くん設置済！高性能住宅です！,3800.0,岐阜県各務原市鵜沼羽場町２,名鉄各務原線「羽場」徒歩6分,3LDK+S,189.26,108.74,,https://suumo.jp/ikkodate/gifu/sc_kakamigahara/nc_79031298/,2026-02-01,0.0,名鉄各務原線,羽場,6.0
建物,■西小・岐南中■〇21帖広々LDK〇食器洗浄乾燥機〇収納充実,3895.0,岐阜県羽島郡岐南町徳田西４,名鉄名古屋本線「笠松」徒歩11分,3LDK,182.03,122.55,,https://suumo.jp/ikkodate/gifu/sc_hashimagun/nc_79092164/,2026-02-01,0.0,名鉄名古屋本線,笠松,11.0
建物,■笠松小・笠松中■〇都市ガス〇ＬＤＫ１５畳以上〇全居室収納,3910.0,岐阜県羽島郡笠松町松栄町,名鉄名古屋本線「笠松」徒歩7分,5LDK,116.32,109.72,,https://suumo.jp/ikkodate/gifu/sc_hashimagun/nc_78004341/,2026-02-01,0.0,名鉄名古屋本線,笠松,7.0
