種別,物件名,販売価格,所在地,沿線・駅,間取り,土地面積（m2）,建物面積（m2）,坪単価（万円／坪）,URL,情報取得日,築年月（年数換算）,沿線,駅,徒歩,最小最大
建物,一宮市萩原町花井方第3　全2棟　2号棟,2490,愛知県一宮市萩原町花井方字平前,名鉄尾西線「二子」駅まで 徒歩 25分,4LDK,164.22,98.01,,https://sumaity.com/house_new/prop_10056345/,2026/1/8,0,名鉄尾西線,二子,25,
建物,一宮市萩原町花井方第3　全2棟　2号棟,2490,愛知県一宮市萩原町花井方字平前,名鉄尾西線「二子」駅まで 徒歩 25分,4LDK,164.22,98.01,,https://sumaity.com/house_new/prop_10056377/,2026/1/8,0,名鉄尾西線,二子,25,
建物,一宮市第1千秋町　全1棟　1号棟,2850,愛知県一宮市千秋町穂積塚本字宮西47-8,名鉄犬山線「石仏」駅まで 徒歩 30分,4LDK,163.17,105.17,,https://sumaity.com/house_new/prop_10059687/,2026/1/8,0,名鉄犬山線,石仏,30,
建物,一宮市第8今伊勢町馬寄　全5棟　1号棟,3090,愛知県一宮市今伊勢町馬寄字上畑田,名鉄名古屋本線「石刀」駅まで 徒歩 18分,4LDK,143.56,101.25,,https://sumaity.com/house_new/prop_10059784/,2026/1/8,0,名鉄名古屋本線,石刀,18,
建物,一宮市第8今伊勢町馬寄　全5棟　1号棟,3090,愛知県一宮市今伊勢町馬寄字上畑田,名鉄名古屋本線「石刀」駅まで 徒歩 18分,4LDK,143.56,101.25,,https://sumaity.com/house_new/prop_10059874/,2026/1/8,0,名鉄名古屋本線,石刀,18,
建物,一宮市第8今伊勢町馬寄　全5棟　3号棟,2890,愛知県一宮市今伊勢町馬寄字上畑田,名鉄名古屋本線「石刀」駅まで 徒歩 18分,3LDK,143.54,101.31,,https://sumaity.com/house_new/prop_10059912/,2026/1/8,0,名鉄名古屋本線,石刀,18,
建物,一宮市苅安賀駅西　全1棟　1号棟,2790,愛知県一宮市萩原町林野字宮浦4,名鉄尾西線「苅安賀」駅まで 徒歩 7分,4LDK,173.52,105.17,,https://sumaity.com/house_new/prop_10059913/,2026/1/8,0,名鉄尾西線,苅安賀,7,
建物,一宮市第8今伊勢町馬寄　全5棟　4号棟,2790,愛知県一宮市今伊勢町馬寄字上畑田,名鉄名古屋本線「石刀」駅まで 徒歩 18分,4LDK,156.38,98.63,,https://sumaity.com/house_new/prop_10059914/,2026/1/8,0,名鉄名古屋本線,石刀,18,
建物,一宮市苅安賀駅西　全1棟　1号棟,2790,愛知県一宮市萩原町林野字宮浦4,名鉄尾西線「苅安賀」駅まで 徒歩 7分,4LDK,173.52,105.17,,https://sumaity.com/house_new/prop_10059915/,2026/1/8,0,名鉄尾西線,苅安賀,7,
建物,一宮市第8今伊勢町馬寄　全5棟　2号棟,2890,愛知県一宮市今伊勢町馬寄字上畑田,名鉄名古屋本線「石刀」駅まで 徒歩 18分,4LDK,143.55,100.04,,https://sumaity.com/house_new/prop_10059916/,2026/1/8,0,名鉄名古屋本線,石刀,18,
建物,一宮市第8今伊勢町馬寄　全5棟　5号棟,2590,愛知県一宮市今伊勢町馬寄字上畑田,名鉄名古屋本線「石刀」駅まで 徒歩 18分,4LDK,211.44,101.26,,https://sumaity.com/house_new/prop_10059919/,2026/1/8,0,名鉄名古屋本線,石刀,18,
建物,一宮市第8今伊勢町馬寄　全5棟　2号棟,2890,愛知県一宮市今伊勢町馬寄字上畑田,名鉄名古屋本線「石刀」駅まで 徒歩 18分,4LDK,143.55,100.04,,https://sumaity.com/house_new/prop_10059925/,2026/1/8,0,名鉄名古屋本線,石刀,18,
建物,一宮市第8今伊勢町馬寄　全5棟　3号棟,2890,愛知県一宮市今伊勢町馬寄字上畑田,名鉄名古屋本線「石刀」駅まで 徒歩 18分,3LDK,143.54,101.31,,https://sumaity.com/house_new/prop_10059926/,2026/1/8,0,名鉄名古屋本線,石刀,18,
建物,一宮市第8今伊勢町馬寄　全5棟　4号棟,2790,愛知県一宮市今伊勢町馬寄字上畑田,名鉄名古屋本線「石刀」駅まで 徒歩 18分,4LDK,156.38,98.63,,https://sumaity.com/house_new/prop_10059928/,2026/1/8,0,名鉄名古屋本線,石刀,18,
建物,一宮市第8今伊勢町馬寄　全5棟　5号棟,2590,愛知県一宮市今伊勢町馬寄字上畑田,名鉄名古屋本線「石刀」駅まで 徒歩 18分,4LDK,211.44,101.26,,https://sumaity.com/house_new/prop_10059950/,2026/1/8,0,名鉄名古屋本線,石刀,18,
建物,一宮市東加賀野井第1　全1棟　1号棟,2190,愛知県一宮市東加賀野井字江西139番,名鉄尾西線「玉野」駅まで 3.8km,4LDK,173.38,95.58,,https://sumaity.com/house_new/prop_10059987/,2026/1/8,0,名鉄尾西線,玉野,,
建物,一宮市東加賀野井第1　全1棟　1号棟,2190,愛知県一宮市東加賀野井字江西139番,名鉄尾西線「玉野」駅まで 3.8km,4LDK,173.38,95.58,,https://sumaity.com/house_new/prop_10060065/,2026/1/8,0,名鉄尾西線,玉野,,
建物,一宮市第1下沼町　全1棟　1号棟,3090,愛知県一宮市下沼町３丁目20番5,JR東海道本線「尾張一宮」駅まで 徒歩 34分,2LDK,111.96,100.44,,https://sumaity.com/house_new/prop_10060076/,2026/1/8,0,JR東海道本線,尾張一宮,34,
建物,一宮市第1下沼町　全1棟　1号棟,3090,愛知県一宮市下沼町３丁目20番5,JR東海道本線「尾張一宮」駅まで 徒歩 34分,2LDK,111.96,100.44,,https://sumaity.com/house_new/prop_10060081/,2026/1/8,0,JR東海道本線,尾張一宮,34,
建物,一宮市今伊勢町第六　全4棟　3号棟,3280,愛知県一宮市今伊勢町本神戸字筋替,名鉄名古屋本線「今伊勢」駅まで 徒歩 14分,4LDK,150.59,112.21,,https://sumaity.com/house_new/prop_10061130/,2026/1/8,0,名鉄名古屋本線,今伊勢,14,
建物,一宮市今伊勢町第六　全4棟　4号棟,3180,愛知県一宮市今伊勢町本神戸字筋替,名鉄名古屋本線「今伊勢」駅まで 徒歩 14分,4LDK,152.4,106,,https://sumaity.com/house_new/prop_10061146/,2026/1/8,0,名鉄名古屋本線,今伊勢,14,
建物,一宮市今伊勢町第六　全4棟　1号棟,3480,愛知県一宮市今伊勢町本神戸字筋替,名鉄名古屋本線「今伊勢」駅まで 徒歩 14分,5LDK,137.04,111.79,,https://sumaity.com/house_new/prop_10061158/,2026/1/8,0,名鉄名古屋本線,今伊勢,14,
建物,一宮市今伊勢町第六　全4棟　1号棟,3480,愛知県一宮市今伊勢町本神戸字筋替,名鉄名古屋本線「今伊勢」駅まで 徒歩 14分,5LDK,137.04,111.79,,https://sumaity.com/house_new/prop_10061194/,2026/1/8,0,名鉄名古屋本線,今伊勢,14,
建物,一宮市今伊勢町第六　全4棟　3号棟,3280,愛知県一宮市今伊勢町本神戸字筋替,名鉄名古屋本線「今伊勢」駅まで 徒歩 14分,4LDK,150.59,112.21,,https://sumaity.com/house_new/prop_10061211/,2026/1/8,0,名鉄名古屋本線,今伊勢,14,
建物,一宮市今伊勢町第六　全4棟　2号棟,3480,愛知県一宮市今伊勢町本神戸字筋替,名鉄名古屋本線「今伊勢」駅まで 徒歩 14分,4LDK,134.17,101.03,,https://sumaity.com/house_new/prop_10061220/,2026/1/8,0,名鉄名古屋本線,今伊勢,14,
建物,一宮市今伊勢町第六　全4棟　4号棟,3180,愛知県一宮市今伊勢町本神戸字筋替,名鉄名古屋本線「今伊勢」駅まで 徒歩 14分,4LDK,152.4,106,,https://sumaity.com/house_new/prop_10061223/,2026/1/8,0,名鉄名古屋本線,今伊勢,14,
建物,一宮市第1千秋町　全1棟　1号棟,2850,愛知県一宮市千秋町穂積塚本字宮西47-8,名鉄犬山線「石仏」駅まで 徒歩 30分,4LDK,163.17,105.17,,https://sumaity.com/house_new/prop_10061240/,2026/1/8,0,名鉄犬山線,石仏,30,
建物,一宮市大和町南高井　全1棟　1号棟,3890,愛知県一宮市大和町南高井字中ノ町,名鉄名古屋本線「島氏永」駅まで 徒歩 13分,3LDK,200.28,110.42,,https://sumaity.com/house_new/prop_10072429/,2026/1/8,0,名鉄名古屋本線,島氏永,13,
建物,一宮市大和町南高井　全1棟　1号棟,3890,愛知県一宮市大和町南高井字中ノ町,名鉄名古屋本線「島氏永」駅まで 徒歩 13分,3LDK,200.28,110.42,,https://sumaity.com/house_new/prop_10072455/,2026/1/8,0,名鉄名古屋本線,島氏永,13,
建物,一宮市今伊勢町第七　全3棟　1号棟,3580,愛知県一宮市今伊勢町本神戸字筋替,名鉄名古屋本線「今伊勢」駅まで 徒歩 14分,4LDK,179.5,107.24,,https://sumaity.com/house_new/prop_10080809/,2026/1/8,0,名鉄名古屋本線,今伊勢,14,
建物,一宮市今伊勢町第七　全3棟　2号棟,3480,愛知県一宮市今伊勢町本神戸字筋替,名鉄名古屋本線「今伊勢」駅まで 徒歩 14分,4LDK,170.47,101.03,,https://sumaity.com/house_new/prop_10080811/,2026/1/8,0,名鉄名古屋本線,今伊勢,14,
建物,一宮市今伊勢町第七　全3棟　3号棟,3780,愛知県一宮市今伊勢町本神戸字筋替,名鉄名古屋本線「今伊勢」駅まで 徒歩 14分,4LDK,311.57,96.15,,https://sumaity.com/house_new/prop_10080812/,2026/1/8,0,名鉄名古屋本線,今伊勢,14,
建物,一宮市今伊勢町第七　全3棟　3号棟,3780,愛知県一宮市今伊勢町本神戸字筋替,名鉄名古屋本線「今伊勢」駅まで 徒歩 14分,4LDK,311.57,96.15,,https://sumaity.com/house_new/prop_10080821/,2026/1/8,0,名鉄名古屋本線,今伊勢,14,
建物,一宮市今伊勢町第七　全3棟　1号棟,3580,愛知県一宮市今伊勢町本神戸字筋替,名鉄名古屋本線「今伊勢」駅まで 徒歩 14分,4LDK,179.5,107.24,,https://sumaity.com/house_new/prop_10080850/,2026/1/8,0,名鉄名古屋本線,今伊勢,14,
建物,一宮市今伊勢町第七　全3棟　2号棟,3480,愛知県一宮市今伊勢町本神戸字筋替,名鉄名古屋本線「今伊勢」駅まで 徒歩 14分,4LDK,170.47,101.03,,https://sumaity.com/house_new/prop_10080851/,2026/1/8,0,名鉄名古屋本線,今伊勢,14,
建物,一宮市蓮池第1　全1棟　1号棟,2390,愛知県一宮市蓮池字下松山144番,名鉄尾西線「萩原」駅まで 徒歩 34分,4LDK,161.74,96.78,,https://sumaity.com/house_new/prop_10080871/,2026/1/8,0,名鉄尾西線,萩原,34,
建物,一宮市蓮池第1　全1棟　1号棟,2390,愛知県一宮市蓮池字下松山144番,名鉄尾西線「萩原」駅まで 徒歩 34分,4LDK,161.74,96.78,,https://sumaity.com/house_new/prop_10080873/,2026/1/8,0,名鉄尾西線,萩原,34,
建物,一宮市起2期　全1棟　A号棟,2790,愛知県一宮市起字西生出55-3,名鉄名古屋本線「名鉄一宮」駅まで バス 14分 バス停「新栄町」まで 徒歩 4分,4LDK,150.15,97.31,,https://sumaity.com/house_new/prop_10080880/,2026/1/8,0,名鉄名古屋本線,名鉄一宮,,
建物,一宮市起2期　全1棟　A号棟,2790,愛知県一宮市起字西生出55-3,名鉄名古屋本線「名鉄一宮」駅まで バス 14分 バス停「新栄町」まで 徒歩 4分,4LDK,150.15,97.31,,https://sumaity.com/house_new/prop_10080913/,2026/1/8,0,名鉄名古屋本線,名鉄一宮,,
建物,一宮市大毛向野　全1棟　1号棟,2880,愛知県一宮市大毛字向野83番地,JR東海道本線「木曽川」駅まで 4km,4LDK,196.16,112.62,,https://sumaity.com/house_new/prop_10080940/,2026/1/8,0,JR東海道本線,木曽川,,
建物,一宮市大毛向野　全1棟　1号棟,2880,愛知県一宮市大毛字向野83番地,JR東海道本線「木曽川」駅まで 4km,4LDK,196.16,112.62,,https://sumaity.com/house_new/prop_10080975/,2026/1/8,0,JR東海道本線,木曽川,,
建物,一宮市千秋町加納馬場第7　全4棟　1号棟,2990,愛知県一宮市千秋町加納馬場字郷内166番8,名鉄犬山線「石仏」駅まで 徒歩 10分,5LDK,179.49,106,,https://sumaity.com/house_new/prop_10081093/,2026/1/8,0,名鉄犬山線,石仏,10,
建物,一宮市第1三条山　全5棟　1号棟,2980,愛知県一宮市三条字山,名鉄尾西線「二子」駅まで 徒歩 34分,4LDK,161.98,99.63,,https://sumaity.com/house_new/prop_10082405/,2026/1/8,0,名鉄尾西線,二子,34,
建物,一宮市第1三条山　全5棟　5号棟,2980,愛知県一宮市三条字山,名鉄尾西線「二子」駅まで 徒歩 34分,4LDK,161.99,100.65,,https://sumaity.com/house_new/prop_10082406/,2026/1/8,0,名鉄尾西線,二子,34,
建物,一宮市第1三条山　全5棟　2号棟,2780,愛知県一宮市三条字山,名鉄尾西線「二子」駅まで 徒歩 34分,4LDK,161.98,100.04,,https://sumaity.com/house_new/prop_10082424/,2026/1/8,0,名鉄尾西線,二子,34,
建物,一宮市第1三条山　全5棟　3号棟,2780,愛知県一宮市三条字山,名鉄尾西線「二子」駅まで 徒歩 34分,4LDK,161.98,102.06,,https://sumaity.com/house_new/prop_10082425/,2026/1/8,0,名鉄尾西線,二子,34,
建物,一宮市第1三条山　全5棟　4号棟,2780,愛知県一宮市三条字山,名鉄尾西線「二子」駅まで 徒歩 34分,4LDK,161.99,100.04,,https://sumaity.com/house_new/prop_10082426/,2026/1/8,0,名鉄尾西線,二子,34,
建物,一宮市第1三条山　全5棟　1号棟,2980,愛知県一宮市三条字山,名鉄尾西線「二子」駅まで 徒歩 34分,4LDK,161.98,99.63,,https://sumaity.com/house_new/prop_10082427/,2026/1/8,0,名鉄尾西線,二子,34,
建物,一宮市第1三条山　全5棟　4号棟,2780,愛知県一宮市三条字山,名鉄尾西線「二子」駅まで 徒歩 34分,4LDK,161.99,100.04,,https://sumaity.com/house_new/prop_10082428/,2026/1/8,0,名鉄尾西線,二子,34,
建物,一宮市第1三条山　全5棟　3号棟,2780,愛知県一宮市三条字山,名鉄尾西線「二子」駅まで 徒歩 34分,4LDK,161.98,102.06,,https://sumaity.com/house_new/prop_10082429/,2026/1/8,0,名鉄尾西線,二子,34,
建物,一宮市第1三条山　全5棟　2号棟,2780,愛知県一宮市三条字山,名鉄尾西線「二子」駅まで 徒歩 34分,4LDK,161.98,100.04,,https://sumaity.com/house_new/prop_10082432/,2026/1/8,0,名鉄尾西線,二子,34,
建物,一宮市第1三条山　全5棟　5号棟,2980,愛知県一宮市三条字山,名鉄尾西線「二子」駅まで 徒歩 34分,4LDK,161.99,100.65,,https://sumaity.com/house_new/prop_10082492/,2026/1/8,0,名鉄尾西線,二子,34,
建物,一宮市千秋町加納馬場第7　全4棟　2号棟,2990,愛知県一宮市千秋町加納馬場字郷内166番8,名鉄犬山線「石仏」駅まで 徒歩 10分,5LDK,169.13,106,,https://sumaity.com/house_new/prop_10082647/,2026/1/8,0,名鉄犬山線,石仏,10,
建物,一宮市千秋町加納馬場第7　全4棟　3号棟,2890,愛知県一宮市千秋町加納馬場字郷内166番8,名鉄犬山線「石仏」駅まで 徒歩 10分,4LDK,162.94,108.48,,https://sumaity.com/house_new/prop_10082652/,2026/1/8,0,名鉄犬山線,石仏,10,
建物,一宮市千秋町加納馬場第7　全4棟　4号棟,2790,愛知県一宮市千秋町加納馬場字郷内166番8,名鉄犬山線「石仏」駅まで 徒歩 10分,4LDK,162.64,107.24,,https://sumaity.com/house_new/prop_10082662/,2026/1/8,0,名鉄犬山線,石仏,10,
建物,一宮市千秋町加納馬場第7　全4棟　1号棟,2990,愛知県一宮市千秋町加納馬場字郷内,名鉄犬山線「石仏」駅まで 徒歩 10分,5LDK,179.49,106,,https://sumaity.com/house_new/prop_10082666/,2026/1/8,0,名鉄犬山線,石仏,10,
建物,一宮市千秋町加納馬場第7　全4棟　2号棟,2990,愛知県一宮市千秋町加納馬場字郷内,名鉄犬山線「石仏」駅まで 徒歩 10分,5LDK,169.13,106,,https://sumaity.com/house_new/prop_10082669/,2026/1/8,0,名鉄犬山線,石仏,10,
建物,一宮市千秋町加納馬場第7　全4棟　3号棟,2890,愛知県一宮市千秋町加納馬場字郷内,名鉄犬山線「石仏」駅まで 徒歩 10分,4LDK,162.94,108.48,,https://sumaity.com/house_new/prop_10082670/,2026/1/8,0,名鉄犬山線,石仏,10,
建物,一宮市千秋町加納馬場第7　全4棟　4号棟,2790,愛知県一宮市千秋町加納馬場字郷内,名鉄犬山線「石仏」駅まで 徒歩 10分,4LDK,162.64,107.24,,https://sumaity.com/house_new/prop_10082671/,2026/1/8,0,名鉄犬山線,石仏,10,
建物,一宮市萩原町西宮重　全3棟　2号棟,3080,愛知県一宮市萩原町西宮重字北屋敷,名鉄尾西線「二子」駅まで 徒歩 17分,3LDK,186.53,101.14,,https://sumaity.com/house_new/prop_10082790/,2026/1/8,0,名鉄尾西線,二子,17,
建物,一宮市萩原町西宮重　全3棟　1号棟,2980,愛知県一宮市萩原町西宮重字北屋敷,名鉄尾西線「二子」駅まで 徒歩 17分,4LDK,292.54,101.62,,https://sumaity.com/house_new/prop_10082796/,2026/1/8,0,名鉄尾西線,二子,17,
建物,一宮市萩原町西宮重　全3棟　2号棟,3080,愛知県一宮市萩原町西宮重字北屋敷,名鉄尾西線「二子」駅まで 徒歩 17分,3LDK,186.53,101.14,,https://sumaity.com/house_new/prop_10082801/,2026/1/8,0,名鉄尾西線,二子,17,
建物,一宮市萩原町西宮重　全3棟　3号棟,2980,愛知県一宮市萩原町西宮重字北屋敷,名鉄尾西線「二子」駅まで 徒歩 17分,3LDK,186.53,111.58,,https://sumaity.com/house_new/prop_10082802/,2026/1/8,0,名鉄尾西線,二子,17,
建物,一宮市萩原町西宮重　全3棟　1号棟,2980,愛知県一宮市萩原町西宮重字北屋敷,名鉄尾西線「二子」駅まで 徒歩 17分,4LDK,292.54,101.62,,https://sumaity.com/house_new/prop_10082811/,2026/1/8,0,名鉄尾西線,二子,17,
建物,一宮市萩原町西宮重　全3棟　3号棟,2980,愛知県一宮市萩原町西宮重字北屋敷,名鉄尾西線「二子」駅まで 徒歩 17分,3LDK,186.53,111.58,,https://sumaity.com/house_new/prop_10082813/,2026/1/8,0,名鉄尾西線,二子,17,
建物,一宮市西大海道3期　全4棟　1号棟,2395,愛知県一宮市西大海道字柏木26番1,名鉄名古屋本線「名鉄一宮」駅まで バス 21分 バス停「西大海道」まで 徒歩 5分,3LDK,180.24,97.71,,https://sumaity.com/house_new/prop_10085607/,2026/1/8,0,名鉄名古屋本線,名鉄一宮,,
建物,一宮市西大海道3期　全4棟　2号棟,2695,愛知県一宮市西大海道字柏木26番1,名鉄名古屋本線「名鉄一宮」駅まで バス 21分 バス停「西大海道」まで 徒歩 5分,3LDK,212.13,100.19,,https://sumaity.com/house_new/prop_10085615/,2026/1/8,0,名鉄名古屋本線,名鉄一宮,,
建物,一宮市西大海道3期　全4棟　3号棟,3265,愛知県一宮市西大海道字柏木26番1,名鉄名古屋本線「名鉄一宮」駅まで バス 21分 バス停「西大海道」まで 徒歩 5分,3LDK,213.27,93.36,,https://sumaity.com/house_new/prop_10085625/,2026/1/8,0,名鉄名古屋本線,名鉄一宮,,
